fixture_id,fixture_display,kickoff_local,app,market_original,market_id,selection_original,selection_id,line,odds,promo,source_image,capture_time,notes
2026-06-24-mar-hai,Marruecos vs Haití,2026-06-24 17:00,Betano,Goles totales Más/Menos,total_goals,Menos 6.5,under,6.5,1.04,false,IMG_7566.PNG,2026-06-21 22:23 -05:00,
2026-06-24-mar-hai,Marruecos vs Haití,2026-06-24 17:00,Betano,Goles totales Más/Menos,total_goals,Más de 7.5,over,7.5,16.50,false,IMG_7566.PNG,2026-06-21 22:23 -05:00,
2026-06-24-mar-hai,Marruecos vs Haití,2026-06-24 17:00,Betano,Goles totales Más/Menos,total_goals,Menos 7.5,under,7.5,1.01,false,IMG_7566.PNG,2026-06-21 22:23 -05:00,
2026-06-24-mar-hai,Marruecos vs Haití,2026-06-24 17:00,Betano,Ambos equipos anotan,btts,Sí,yes,,2.30,false,IMG_7566.PNG,2026-06-21 22:23 -05:00,
2026-06-24-mar-hai,Marruecos vs Haití,2026-06-24 17:00,Betano,Ambos equipos anotan,btts,No,no,,1.57,false,IMG_7566.PNG,2026-06-21 22:23 -05:00,
2026-06-24-mar-hai,Marruecos vs Haití,2026-06-24 17:00,Betano,Hándicap Resultado del Partido,result_handicap,Marruecos -5,home,-5,16.00,false,IMG_7567.PNG,2026-06-21 22:24 -05:00,
2026-06-24-mar-hai,Marruecos vs Haití,2026-06-24 17:00,Betano,Hándicap Resultado del Partido,result_handicap,Empate -5,draw,-5,11.00,false,IMG_7567.PNG,2026-06-21 22:24 -05:00,
2026-06-24-mar-hai,Marruecos vs Haití,2026-06-24 17:00,Betano,Hándicap Resultado del Partido,result_handicap,Haití +5,away,+5,1.08,false,IMG_7567.PNG,2026-06-21 22:24 -05:00,
2026-06-24-mar-hai,Marruecos vs Haití,2026-06-24 17:00,Betano,Hándicap Resultado del Partido,result_handicap,Marruecos -4,home,-4,8.50,false,IMG_7567.PNG,2026-06-21 22:24 -05:00,
2026-06-24-mar-hai,Marruecos vs Haití,2026-06-24 17:00,Betano,Hándicap Resultado del Partido,result_handicap,Empate -4,draw,-4,7.10,false,IMG_7567.PNG,2026-06-21 22:24 -05:00,
2026-06-24-mar-hai,Marruecos vs Haití,2026-06-24 17:00,Betano,Hándicap Resultado del Partido,result_handicap,Haití +4,away,+4,1.22,false,IMG_7567.PNG,2026-06-21 22:24 -05:00,
2026-06-24-mar-hai,Marruecos vs Haití,2026-06-24 17:00,Betano,Hándicap Resultado del Partido,result_handicap,Marruecos -3,home,-3,4.35,false,IMG_7567.PNG,2026-06-21 22:24 -05:00,
2026-06-24-mar-hai,Marruecos vs Haití,2026-06-24 17:00,Betano,Hándicap Resultado del Partido,result_handicap,Empate -3,draw,-3,4.85,false,IMG_7567.PNG,2026-06-21 22:24 -05:00,
2026-06-24-mar-hai,Marruecos vs Haití,2026-06-24 17:00,Betano,Hándicap Resultado del Partido,result_handicap,Haití +3,away,+3,1.55,false,IMG_7567.PNG,2026-06-21 22:24 -05:00,
2026-06-24-mar-hai,Marruecos vs Haití,2026-06-24 17:00,Betano,Hándicap Resultado del Partido,result_handicap,Marruecos -2,home,-2,2.45,false,IMG_7567.PNG,2026-06-21 22:24 -05:00,
2026-06-24-mar-hai,Marruecos vs Haití,2026-06-24 17:00,Betano,Hándicap Resultado del Partido,result_handicap,Empate -2,draw,-2,3.90,false,IMG_7567.PNG,2026-06-21 22:24 -05:00,
2026-06-24-mar-hai,Marruecos vs Haití,2026-06-24 17:00,Betano,Hándicap Resultado del Partido,result_handicap,Haití +2,away,+2,2.40,false,IMG_7567.PNG,2026-06-21 22:24 -05:00,
2026-06-24-mar-hai,Marruecos vs Haití,2026-06-24 17:00,Betano,Hándicap Resultado del Partido,result_handicap,Marruecos -1,home,-1,1.57,false,IMG_7567.PNG,2026-06-21 22:24 -05:00,
2026-06-24-mar-hai,Marruecos vs Haití,2026-06-24 17:00,Betano,Hándicap Resultado del Partido,result_handicap,Empate -1,draw,-1,4.15,false,IMG_7567.PNG,2026-06-21 22:24 -05:00,
2026-06-24-mar-hai,Marruecos vs Haití,2026-06-24 17:00,Betano,Hándicap Resultado del Partido,result_handicap,Haití +1,away,+1,4.90,false,IMG_7567.PNG,2026-06-21 22:24 -05:00,
2026-06-24-rsa-kor,Sudáfrica vs Corea del Sur,2026-06-24 20:00,Betano,Resultado del partido,match_result,1,home,,5.10,false,IMG_7568.PNG,2026-06-21 22:24 -05:00,
2026-06-24-rsa-kor,Sudáfrica vs Corea del Sur,2026-06-24 20:00,Betano,Resultado del partido,match_result,X,draw,,3.80,false,IMG_7568.PNG,2026-06-21 22:24 -05:00,
2026-06-24-rsa-kor,Sudáfrica vs Corea del Sur,2026-06-24 20:00,Betano,Resultado del partido,match_result,2,away,,1.70,false,IMG_7568.PNG,2026-06-21 22:24 -05:00,
2026-06-24-rsa-kor,Sudáfrica vs Corea del Sur,2026-06-24 20:00,Betano,Doble oportunidad,double_chance,Sudáfrica o Empate,home_draw,,2.22,false,IMG_7568.PNG,2026-06-21 22:24 -05:00,corroborated in IMG_7569.PNG
2026-06-24-rsa-kor,Sudáfrica vs Corea del Sur,2026-06-24 20:00,Betano,Doble oportunidad,double_chance,Sudáfrica o Corea del Sur,home_away,,1.26,false,IMG_7568.PNG,2026-06-21 22:24 -05:00,corroborated in IMG_7569.PNG
2026-06-24-rsa-kor,Sudáfrica vs Corea del Sur,2026-06-24 20:00,Betano,Doble oportunidad,double_chance,Corea del Sur o Empate,draw_away,,1.19,false,IMG_7568.PNG,2026-06-21 22:24 -05:00,corroborated in IMG_7569.PNG
2026-06-24-rsa-kor,Sudáfrica vs Corea del Sur,2026-06-24 20:00,Betano,Goles totales Más/Menos,total_goals,Más de 2.5,over,2.5,2.05,false,IMG_7568.PNG,2026-06-21 22:24 -05:00,corroborated in IMG_7569.PNG
2026-06-24-rsa-kor,Sudáfrica vs Corea del Sur,2026-06-24 20:00,Betano,Goles totales Más/Menos,total_goals,Menos 2.5,under,2.5,1.78,false,IMG_7568.PNG,2026-06-21 22:24 -05:00,corroborated in IMG_7569.PNG
2026-06-24-rsa-kor,Sudáfrica vs Corea del Sur,2026-06-24 20:00,Betano,Goles totales Más/Menos,total_goals,Más de 1.5,over,1.5,1.35,false,IMG_7569.PNG,2026-06-21 22:24 -05:00,
2026-06-24-rsa-kor,Sudáfrica vs Corea del Sur,2026-06-24 20:00,Betano,Goles totales Más/Menos,total_goals,Menos 1.5,under,1.5,3.20,false,IMG_7569.PNG,2026-06-21 22:24 -05:00,
2026-06-24-rsa-kor,Sudáfrica vs Corea del Sur,2026-06-24 20:00,Betano,Goles totales Más/Menos,total_goals,Más de 3.5,over,3.5,3.55,false,IMG_7569.PNG,2026-06-21 22:24 -05:00,
2026-06-24-rsa-kor,Sudáfrica vs Corea del Sur,2026-06-24 20:00,Betano,Goles totales Más/Menos,total_goals,Menos 3.5,under,3.5,1.30,false,IMG_7569.PNG,2026-06-21 22:24 -05:00,
2026-06-24-rsa-kor,Sudáfrica vs Corea del Sur,2026-06-24 20:00,Betano,Goles totales Más/Menos,total_goals,Más de 0.5,over,0.5,1.07,false,IMG_7569.PNG,2026-06-21 22:24 -05:00,
2026-06-24-rsa-kor,Sudáfrica vs Corea del Sur,2026-06-24 20:00,Betano,Goles totales Más/Menos,total_goals,Menos 0.5,under,0.5,8.50,false,IMG_7569.PNG,2026-06-21 22:24 -05:00,
2026-06-24-rsa-kor,Sudáfrica vs Corea del Sur,2026-06-24 20:00,Betano,Goles totales Más/Menos,total_goals,Más de 4.5,over,4.5,6.70,false,IMG_7569.PNG,2026-06-21 22:24 -05:00,
2026-06-24-rsa-kor,Sudáfrica vs Corea del Sur,2026-06-24 20:00,Betano,Goles totales Más/Menos,total_goals,Menos 4.5,under,4.5,1.11,false,IMG_7569.PNG,2026-06-21 22:24 -05:00,
2026-06-24-rsa-kor,Sudáfrica vs Corea del Sur,2026-06-24 20:00,Betano,Goles totales Más/Menos,total_goals,Más de 5.5,over,5.5,11.75,false,IMG_7569.PNG,2026-06-21 22:24 -05:00,
2026-06-24-rsa-kor,Sudáfrica vs Corea del Sur,2026-06-24 20:00,Betano,Goles totales Más/Menos,total_goals,Menos 5.5,under,5.5,1.04,false,IMG_7569.PNG,2026-06-21 22:24 -05:00,
2026-06-24-rsa-kor,Sudáfrica vs Corea del Sur,2026-06-24 20:00,Betano,Goles totales Más/Menos,total_goals,Más de 6.5,over,6.5,16.50,false,IMG_7569.PNG,2026-06-21 22:24 -05:00,
2026-06-24-rsa-kor,Sudáfrica vs Corea del Sur,2026-06-24 20:00,Betano,Goles totales Más/Menos,total_goals,Menos 6.5,under,6.5,1.01,false,IMG_7569.PNG,2026-06-21 22:24 -05:00,
2026-06-24-rsa-kor,Sudáfrica vs Corea del Sur,2026-06-24 20:00,Betano,Ambos equipos anotan,btts,Sí,yes,,1.98,false,IMG_7569.PNG,2026-06-21 22:24 -05:00,
2026-06-24-rsa-kor,Sudáfrica vs Corea del Sur,2026-06-24 20:00,Betano,Ambos equipos anotan,btts,No,no,,1.78,false,IMG_7569.PNG,2026-06-21 22:24 -05:00,
2026-06-24-rsa-kor,Sudáfrica vs Corea del Sur,2026-06-24 20:00,Betano,Hándicap Resultado del Partido,result_handicap,Sudáfrica -2,home,-2,29.00,false,IMG_7570.PNG,2026-06-21 22:24 -05:00,
2026-06-24-rsa-kor,Sudáfrica vs Corea del Sur,2026-06-24 20:00,Betano,Hándicap Resultado del Partido,result_handicap,Empate -2,draw,-2,11.50,false,IMG_7570.PNG,2026-06-21 22:24 -05:00,
2026-06-24-rsa-kor,Sudáfrica vs Corea del Sur,2026-06-24 20:00,Betano,Hándicap Resultado del Partido,result_handicap,Corea del Sur +2,away,+2,1.04,false,IMG_7570.PNG,2026-06-21 22:24 -05:00,
2026-06-24-rsa-kor,Sudáfrica vs Corea del Sur,2026-06-24 20:00,Betano,Hándicap Resultado del Partido,result_handicap,Sudáfrica -1,home,-1,13.00,false,IMG_7570.PNG,2026-06-21 22:24 -05:00,
2026-06-24-rsa-kor,Sudáfrica vs Corea del Sur,2026-06-24 20:00,Betano,Hándicap Resultado del Partido,result_handicap,Empate -1,draw,-1,6.30,false,IMG_7570.PNG,2026-06-21 22:24 -05:00,
2026-06-24-rsa-kor,Sudáfrica vs Corea del Sur,2026-06-24 20:00,Betano,Hándicap Resultado del Partido,result_handicap,Corea del Sur +1,away,+1,1.19,false,IMG_7570.PNG,2026-06-21 22:24 -05:00,
2026-06-24-rsa-kor,Sudáfrica vs Corea del Sur,2026-06-24 20:00,Betano,Hándicap Resultado del Partido,result_handicap,Sudáfrica +1,home,+1,2.22,false,IMG_7570.PNG,2026-06-21 22:24 -05:00,
2026-06-24-rsa-kor,Sudáfrica vs Corea del Sur,2026-06-24 20:00,Betano,Hándicap Resultado del Partido,result_handicap,Empate +1,draw,+1,3.50,false,IMG_7570.PNG,2026-06-21 22:24 -05:00,
2026-06-24-rsa-kor,Sudáfrica vs Corea del Sur,2026-06-24 20:00,Betano,Hándicap Resultado del Partido,result_handicap,Corea del Sur -1,away,-1,2.90,false,IMG_7570.PNG,2026-06-21 22:24 -05:00,
2026-06-24-rsa-kor,Sudáfrica vs Corea del Sur,2026-06-24 20:00,Betano,Hándicap Resultado del Partido,result_handicap,Sudáfrica +2,home,+2,1.42,false,IMG_7570.PNG,2026-06-21 22:24 -05:00,
2026-06-24-rsa-kor,Sudáfrica vs Corea del Sur,2026-06-24 20:00,Betano,Hándicap Resultado del Partido,result_handicap,Empate +2,draw,+2,4.80,false,IMG_7570.PNG,2026-06-21 22:24 -05:00,
2026-06-24-rsa-kor,Sudáfrica vs Corea del Sur,2026-06-24 20:00,Betano,Hándicap Resultado del Partido,result_handicap,Corea del Sur -2,away,-2,6.00,false,IMG_7570.PNG,2026-06-21 22:24 -05:00,
2026-06-24-rsa-kor,Sudáfrica vs Corea del Sur,2026-06-24 20:00,Betano,Hándicap Resultado del Partido,result_handicap,Sudáfrica +3,home,+3,1.14,false,IMG_7570.PNG,2026-06-21 22:24 -05:00,
2026-06-24-rsa-kor,Sudáfrica vs Corea del Sur,2026-06-24 20:00,Betano,Hándicap Resultado del Partido,result_handicap,Empate +3,draw,+3,8.00,false,IMG_7570.PNG,2026-06-21 22:24 -05:00,
2026-06-24-rsa-kor,Sudáfrica vs Corea del Sur,2026-06-24 20:00,Betano,Hándicap Resultado del Partido,result_handicap,Corea del Sur -3,away,-3,13.00,false,IMG_7570.PNG,2026-06-21 22:24 -05:00,
2026-06-24-cze-mex,República Checa vs México,2026-06-24 20:00,Betano,Resultado del partido,match_result,1,home,,3.60,false,IMG_7571.PNG,2026-06-21 22:25 -05:00,
2026-06-24-cze-mex,República Checa vs México,2026-06-24 20:00,Betano,Resultado del partido,match_result,X,draw,,3.60,false,IMG_7571.PNG,2026-06-21 22:25 -05:00,
2026-06-24-cze-mex,República Checa vs México,2026-06-24 20:00,Betano,Resultado del partido,match_result,2,away,,2.02,false,IMG_7571.PNG,2026-06-21 22:25 -05:00,
2026-06-24-cze-mex,República Checa vs México,2026-06-24 20:00,Betano,Doble oportunidad,double_chance,República Checa o Empate,home_draw,,1.83,false,IMG_7571.PNG,2026-06-21 22:25 -05:00,
2026-06-24-cze-mex,República Checa vs México,2026-06-24 20:00,Betano,Doble oportunidad,double_chance,República Checa o México,home_away,,1.28,false,IMG_7571.PNG,2026-06-21 22:25 -05:00,corroborated in IMG_7572.PNG
2026-06-24-cze-mex,República Checa vs México,2026-06-24 20:00,Betano,Doble oportunidad,double_chance,México o Empate,draw_away,,1.31,false,IMG_7571.PNG,2026-06-21 22:25 -05:00,corroborated in IMG_7572.PNG
2026-06-24-cze-mex,República Checa vs México,2026-06-24 20:00,Betano,Goles totales Más/Menos,total_goals,Más de 2.5,over,2.5,2.05,false,IMG_7572.PNG,2026-06-21 22:25 -05:00,
2026-06-24-cze-mex,República Checa vs México,2026-06-24 20:00,Betano,Goles totales Más/Menos,total_goals,Menos 2.5,under,2.5,1.78,false,IMG_7572.PNG,2026-06-21 22:25 -05:00,
2026-06-24-cze-mex,República Checa vs México,2026-06-24 20:00,Betano,Goles totales Más/Menos,total_goals,Más de 1.5,over,1.5,1.36,false,IMG_7572.PNG,2026-06-21 22:25 -05:00,
2026-06-24-cze-mex,República Checa vs México,2026-06-24 20:00,Betano,Goles totales Más/Menos,total_goals,Menos 1.5,under,1.5,3.15,false,IMG_7572.PNG,2026-06-21 22:25 -05:00,
2026-06-24-cze-mex,República Checa vs México,2026-06-24 20:00,Betano,Goles totales Más/Menos,total_goals,Más de 3.5,over,3.5,3.65,false,IMG_7572.PNG,2026-06-21 22:25 -05:00,
2026-06-24-cze-mex,República Checa vs México,2026-06-24 20:00,Betano,Goles totales Más/Menos,total_goals,Menos 3.5,under,3.5,1.29,false,IMG_7572.PNG,2026-06-21 22:25 -05:00,
2026-06-24-cze-mex,República Checa vs México,2026-06-24 20:00,Betano,Goles totales Más/Menos,total_goals,Más de 0.5,over,0.5,1.07,false,IMG_7572.PNG,2026-06-21 22:25 -05:00,
2026-06-24-cze-mex,República Checa vs México,2026-06-24 20:00,Betano,Goles totales Más/Menos,total_goals,Menos 0.5,under,0.5,8.50,false,IMG_7572.PNG,2026-06-21 22:25 -05:00,
2026-06-24-cze-mex,República Checa vs México,2026-06-24 20:00,Betano,Goles totales Más/Menos,total_goals,Más de 4.5,over,4.5,6.90,false,IMG_7572.PNG,2026-06-21 22:25 -05:00,
2026-06-24-cze-mex,República Checa vs México,2026-06-24 20:00,Betano,Goles totales Más/Menos,total_goals,Menos 4.5,under,4.5,1.11,false,IMG_7572.PNG,2026-06-21 22:25 -05:00,
2026-06-24-cze-mex,República Checa vs México,2026-06-24 20:00,Betano,Goles totales Más/Menos,total_goals,Más de 5.5,over,5.5,12.00,false,IMG_7572.PNG,2026-06-21 22:25 -05:00,
2026-06-24-cze-mex,República Checa vs México,2026-06-24 20:00,Betano,Goles totales Más/Menos,total_goals,Menos 5.5,under,5.5,1.03,false,IMG_7572.PNG,2026-06-21 22:25 -05:00,
2026-06-24-cze-mex,República Checa vs México,2026-06-24 20:00,Betano,Ambos equipos anotan,btts,Sí,yes,,1.88,false,IMG_7572.PNG,2026-06-21 22:25 -05:00,
2026-06-24-cze-mex,República Checa vs México,2026-06-24 20:00,Betano,Ambos equipos anotan,btts,No,no,,1.85,false,IMG_7572.PNG,2026-06-21 22:25 -05:00,
2026-06-24-cze-mex,República Checa vs México,2026-06-24 20:00,Betano,Hándicap Resultado del Partido,result_handicap,República Checa -2,home,-2,20.00,false,IMG_7573.PNG,2026-06-21 22:25 -05:00,
2026-06-24-cze-mex,República Checa vs México,2026-06-24 20:00,Betano,Hándicap Resultado del Partido,result_handicap,Empate -2,draw,-2,9.25,false,IMG_7573.PNG,2026-06-21 22:25 -05:00,
2026-06-24-cze-mex,República Checa vs México,2026-06-24 20:00,Betano,Hándicap Resultado del Partido,result_handicap,México +2,away,+2,1.09,false,IMG_7573.PNG,2026-06-21 22:25 -05:00,
2026-06-24-cze-mex,República Checa vs México,2026-06-24 20:00,Betano,Hándicap Resultado del Partido,result_handicap,República Checa -1,home,-1,8.25,false,IMG_7573.PNG,2026-06-21 22:25 -05:00,
2026-06-24-cze-mex,República Checa vs México,2026-06-24 20:00,Betano,Hándicap Resultado del Partido,result_handicap,Empate -1,draw,-1,5.10,false,IMG_7573.PNG,2026-06-21 22:25 -05:00,
2026-06-24-cze-mex,República Checa vs México,2026-06-24 20:00,Betano,Hándicap Resultado del Partido,result_handicap,México +1,away,+1,1.31,false,IMG_7573.PNG,2026-06-21 22:25 -05:00,
2026-06-24-cze-mex,República Checa vs México,2026-06-24 20:00,Betano,Hándicap Resultado del Partido,result_handicap,República Checa +1,home,+1,1.83,false,IMG_7573.PNG,2026-06-21 22:25 -05:00,
2026-06-24-cze-mex,República Checa vs México,2026-06-24 20:00,Betano,Hándicap Resultado del Partido,result_handicap,Empate +1,draw,+1,3.75,false,IMG_7573.PNG,2026-06-21 22:25 -05:00,
2026-06-24-cze-mex,República Checa vs México,2026-06-24 20:00,Betano,Hándicap Resultado del Partido,result_handicap,México -1,away,-1,3.75,false,IMG_7573.PNG,2026-06-21 22:25 -05:00,
2026-06-24-cze-mex,República Checa vs México,2026-06-24 20:00,Betano,Hándicap Resultado del Partido,result_handicap,República Checa +2,home,+2,1.28,false,IMG_7573.PNG,2026-06-21 22:25 -05:00,
2026-06-24-cze-mex,República Checa vs México,2026-06-24 20:00,Betano,Hándicap Resultado del Partido,result_handicap,Empate +2,draw,+2,5.60,false,IMG_7573.PNG,2026-06-21 22:25 -05:00,
2026-06-24-cze-mex,República Checa vs México,2026-06-24 20:00,Betano,Hándicap Resultado del Partido,result_handicap,México -2,away,-2,8.25,false,IMG_7573.PNG,2026-06-21 22:25 -05:00,
2026-06-24-cze-mex,República Checa vs México,2026-06-24 20:00,Betano,Hándicap Resultado del Partido,result_handicap,República Checa +3,home,+3,1.09,false,IMG_7573.PNG,2026-06-21 22:25 -05:00,
2026-06-24-cze-mex,República Checa vs México,2026-06-24 20:00,Betano,Hándicap Resultado del Partido,result_handicap,Empate +3,draw,+3,9.75,false,IMG_7573.PNG,2026-06-21 22:25 -05:00,
2026-06-24-cze-mex,República Checa vs México,2026-06-24 20:00,Betano,Hándicap Resultado del Partido,result_handicap,México -3,away,-3,18.00,false,IMG_7573.PNG,2026-06-21 22:25 -05:00,
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Price Boost,price_boost,Match Result + Total Goals 2.5: Switzerland + Over,,,5.15,true,IMG_7653.PNG,2026-06-21 22:43 -05:00,displayed previous odd 4.25
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Price Boost,price_boost,Time of Goal 1: 00:00 - 14:59,,,4.15,true,IMG_7653.PNG,2026-06-21 22:43 -05:00,displayed previous odd 3.60
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Price Boost,price_boost,Correct Score: 1-1,,,6.40,true,IMG_7653.PNG,2026-06-21 22:43 -05:00,displayed previous odd 6.00
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Match Result,match_result,Switzerland...,home,,2.48,false,IMG_7653.PNG,2026-06-21 22:43 -05:00,corroborated in IMG_7654.PNG
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Match Result,match_result,Draw,draw,,3.20,false,IMG_7653.PNG,2026-06-21 22:43 -05:00,corroborated in IMG_7654.PNG
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Match Result,match_result,Canada,away,,3.15,false,IMG_7653.PNG,2026-06-21 22:43 -05:00,corroborated in IMG_7654.PNG
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Match Result - Early Payout,match_result_early_payout,Switzerland,home,,2.42,true,IMG_7654.PNG,2026-06-21 22:44 -05:00,EARLY PAYOUT
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Match Result - Early Payout,match_result_early_payout,Draw,draw,,3.10,true,IMG_7654.PNG,2026-06-21 22:44 -05:00,EARLY PAYOUT
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Match Result - Early Payout,match_result_early_payout,Canada,away,,3.05,true,IMG_7654.PNG,2026-06-21 22:44 -05:00,EARLY PAYOUT
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Total Goals,total_goals,Over 2.5,over,2.5,2.12,false,IMG_7654.PNG,2026-06-21 22:44 -05:00,
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Total Goals,total_goals,Under 2.5,under,2.5,1.72,false,IMG_7654.PNG,2026-06-21 22:44 -05:00,
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Number of Goals,number_of_goals,Over 0.5,over,0.5,1.08,false,IMG_7654.PNG,2026-06-21 22:44 -05:00,
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Number of Goals,number_of_goals,Under 0.5,under,0.5,8.30,false,IMG_7654.PNG,2026-06-21 22:44 -05:00,
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Number of Goals,number_of_goals,Over 1.5,over,1.5,1.37,false,IMG_7654.PNG,2026-06-21 22:44 -05:00,
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Number of Goals,number_of_goals,Under 1.5,under,1.5,3.15,false,IMG_7654.PNG,2026-06-21 22:44 -05:00,
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Number of Goals,number_of_goals,Over 3.5,over,3.5,3.80,false,IMG_7654.PNG,2026-06-21 22:44 -05:00,
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Number of Goals,number_of_goals,Under 3.5,under,3.5,1.27,false,IMG_7654.PNG,2026-06-21 22:44 -05:00,
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Number of Goals,number_of_goals,Over 4.5,over,4.5,8.10,false,IMG_7654.PNG,2026-06-21 22:44 -05:00,
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Number of Goals,number_of_goals,Under 4.5,under,4.5,1.08,false,IMG_7654.PNG,2026-06-21 22:44 -05:00,
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Number of Goals,number_of_goals,Over 5.5,over,5.5,17.00,false,IMG_7654.PNG,2026-06-21 22:44 -05:00,
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Number of Goals,number_of_goals,Under 5.5,under,5.5,1.02,false,IMG_7654.PNG,2026-06-21 22:44 -05:00,
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Both teams to score,btts,Yes,yes,,1.82,false,IMG_7655.PNG,2026-06-21 22:44 -05:00,
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Both teams to score,btts,No,no,,1.95,false,IMG_7655.PNG,2026-06-21 22:44 -05:00,
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Double Chance,double_chance,Switzerland...,home_draw,,1.38,false,IMG_7655.PNG,2026-06-21 22:44 -05:00,
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Double Chance,double_chance,Switzerland...,home_away,,1.36,false,IMG_7655.PNG,2026-06-21 22:44 -05:00,
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Double Chance,double_chance,Draw or C...,draw_away,,1.58,false,IMG_7655.PNG,2026-06-21 22:44 -05:00,
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Asian Handicap,asian_handicap,Switzerland -0.75,home,-0.75,2.94,false,IMG_7656.PNG,2026-06-21 22:44 -05:00,corroborated in IMG_7681.PNG
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Asian Handicap,asian_handicap,Canada +0.75,away,+0.75,1.40,false,IMG_7656.PNG,2026-06-21 22:44 -05:00,corroborated in IMG_7681.PNG
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Asian Handicap,asian_handicap,Switzerland -0.5,home,-0.5,2.45,false,IMG_7656.PNG,2026-06-21 22:44 -05:00,corroborated in IMG_7681.PNG
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Asian Handicap,asian_handicap,Canada +0.5,away,+0.5,1.55,false,IMG_7656.PNG,2026-06-21 22:44 -05:00,corroborated in IMG_7681.PNG
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Asian Handicap,asian_handicap,Switzerland -0.25,home,-0.25,2.06,false,IMG_7656.PNG,2026-06-21 22:44 -05:00,corroborated in IMG_7681.PNG
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Asian Handicap,asian_handicap,Canada +0.25,away,+0.25,1.76,false,IMG_7656.PNG,2026-06-21 22:44 -05:00,corroborated in IMG_7681.PNG
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Asian Handicap,asian_handicap,Switzerland +0.25,home,+0.25,1.50,false,IMG_7656.PNG,2026-06-21 22:44 -05:00,corroborated in IMG_7681.PNG
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,Asian Handicap,asian_handicap,Canada -0.25,away,-0.25,2.58,false,IMG_7656.PNG,2026-06-21 22:44 -05:00,corroborated in IMG_7681.PNG
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,-1.5 Handicap + Total Goals 2.5,handicap_total,1 + Over,home_over,,8.20,false,IMG_7656.PNG,2026-06-21 22:44 -05:00,corroborated in IMG_7681.PNG
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,-1.5 Handicap + Total Goals 2.5,handicap_total,1 + Under,home_under,,12.00,false,IMG_7656.PNG,2026-06-21 22:44 -05:00,corroborated in IMG_7681.PNG
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,-1.5 Handicap + Total Goals 2.5,handicap_total,2 + Over,away_over,,2.78,false,IMG_7656.PNG,2026-06-21 22:44 -05:00,corroborated in IMG_7681.PNG
2026-06-24-sui-can,Switzerland vs Canada,2026-06-24 14:00,Betsson,-1.5 Handicap + Total Goals 2.5,handicap_total,2 + Under,away_under,,1.99,false,IMG_7656.PNG,2026-06-21 22:44 -05:00,corroborated in IMG_7681.PNG
