fixture_id,fixture_display,kickoff_local,app,market_original,market_id,selection_original,selection_id,line,odds,promo,source_image,capture_time,notes,source_kind,source_file,source_sha256,capture_time_derivation,market_family,market_period,settlement_rule_id,selected_team,selection_canonical,handicap_home_line,handicap_selected_line,total_line,combo_leg_1_type,combo_leg_1_selection,combo_leg_1_line,combo_leg_2_type,combo_leg_2_selection,combo_leg_2_line,market_group_id,is_complete_market,transcription_status,transcription_confidence
2026-06-27-con-uzb,Congo Democra... vs Uzbekistan,2026-06-27T18:30:00-05:00,Betano,Number of Goals,number_of_goals_full_time,Over 4.5,over_4_5,4.5,8.10,false,IMG_7735.PNG,2026-06-21 22:59 -05:00,Full Time tab; kickoff cropped,screenshot,odds_june27.csv,167148286ff3f7fb70487771c26f0b7ea38ffe4e78cee5388909f02d0f236250,date_from_frozen_file_metadata:odds_june27.csv,total_goals,full_time,asian_total_score_grid_v1,,over,,,4.5,,,,,,,2026-06-27-con-uzb|Betano|standard|screenshot|odds_june27.csv|IMG_7735.PNG|Full Time tab; kickoff cropped|total|4.5,true,transcribed,high
2026-06-27-con-uzb,Congo Democra... vs Uzbekistan,2026-06-27T18:30:00-05:00,Betano,Number of Goals,number_of_goals_full_time,Over 5.5,over_5_5,5.5,18.00,false,IMG_7735.PNG,2026-06-21 22:59 -05:00,Full Time tab; kickoff cropped,screenshot,odds_june27.csv,167148286ff3f7fb70487771c26f0b7ea38ffe4e78cee5388909f02d0f236250,date_from_frozen_file_metadata:odds_june27.csv,total_goals,full_time,asian_total_score_grid_v1,,over,,,5.5,,,,,,,2026-06-27-con-uzb|Betano|standard|screenshot|odds_june27.csv|IMG_7735.PNG|Full Time tab; kickoff cropped|total|5.5,true,transcribed,high
2026-06-27-con-uzb,Congo Democra... vs Uzbekistan,2026-06-27T18:30:00-05:00,Betano,Number of Goals,number_of_goals_full_time,Under 0.5,under_0_5,0.5,9.70,false,IMG_7735.PNG,2026-06-21 22:59 -05:00,Full Time tab; kickoff cropped,screenshot,odds_june27.csv,167148286ff3f7fb70487771c26f0b7ea38ffe4e78cee5388909f02d0f236250,date_from_frozen_file_metadata:odds_june27.csv,total_goals,full_time,asian_total_score_grid_v1,,under,,,0.5,,,,,,,2026-06-27-con-uzb|Betano|standard|screenshot|odds_june27.csv|IMG_7735.PNG|Full Time tab; kickoff cropped|total|0.5,true,transcribed,high
2026-06-27-con-uzb,Congo Democra... vs Uzbekistan,2026-06-27T18:30:00-05:00,Betano,Number of Goals,number_of_goals_full_time,Under 1.5,under_1_5,1.5,3.15,false,IMG_7735.PNG,2026-06-21 22:59 -05:00,Full Time tab; kickoff cropped,screenshot,odds_june27.csv,167148286ff3f7fb70487771c26f0b7ea38ffe4e78cee5388909f02d0f236250,date_from_frozen_file_metadata:odds_june27.csv,total_goals,full_time,asian_total_score_grid_v1,,under,,,1.5,,,,,,,2026-06-27-con-uzb|Betano|standard|screenshot|odds_june27.csv|IMG_7735.PNG|Full Time tab; kickoff cropped|total|1.5,true,transcribed,high
2026-06-27-con-uzb,Congo Democra... vs Uzbekistan,2026-06-27T18:30:00-05:00,Betano,Number of Goals,number_of_goals_full_time,Under 3.5,under_3_5,3.5,1.26,false,IMG_7735.PNG,2026-06-21 22:59 -05:00,Full Time tab; kickoff cropped,screenshot,odds_june27.csv,167148286ff3f7fb70487771c26f0b7ea38ffe4e78cee5388909f02d0f236250,date_from_frozen_file_metadata:odds_june27.csv,total_goals,full_time,asian_total_score_grid_v1,,under,,,3.5,,,,,,,2026-06-27-con-uzb|Betano|standard|screenshot|odds_june27.csv|IMG_7735.PNG|Full Time tab; kickoff cropped|total|3.5,true,transcribed,high
2026-06-27-con-uzb,Congo Democra... vs Uzbekistan,2026-06-27T18:30:00-05:00,Betano,Number of Goals,number_of_goals_full_time,Under 4.5,under_4_5,4.5,1.08,false,IMG_7735.PNG,2026-06-21 22:59 -05:00,Full Time tab; kickoff cropped,screenshot,odds_june27.csv,167148286ff3f7fb70487771c26f0b7ea38ffe4e78cee5388909f02d0f236250,date_from_frozen_file_metadata:odds_june27.csv,total_goals,full_time,asian_total_score_grid_v1,,under,,,4.5,,,,,,,2026-06-27-con-uzb|Betano|standard|screenshot|odds_june27.csv|IMG_7735.PNG|Full Time tab; kickoff cropped|total|4.5,true,transcribed,high
2026-06-27-con-uzb,Congo Democra... vs Uzbekistan,2026-06-27T18:30:00-05:00,Betano,Number of Goals,number_of_goals_full_time,Under 5.5,under_5_5,5.5,1.02,false,IMG_7735.PNG,2026-06-21 22:59 -05:00,Full Time tab; kickoff cropped,screenshot,odds_june27.csv,167148286ff3f7fb70487771c26f0b7ea38ffe4e78cee5388909f02d0f236250,date_from_frozen_file_metadata:odds_june27.csv,total_goals,full_time,asian_total_score_grid_v1,,under,,,5.5,,,,,,,2026-06-27-con-uzb|Betano|standard|screenshot|odds_june27.csv|IMG_7735.PNG|Full Time tab; kickoff cropped|total|5.5,true,transcribed,high
2026-06-27-con-uzb,Congo Democratic Republic vs Uzbekistan,2026-06-27T18:30:00-05:00,Betano,Total Goals,total_goals,Over,over,0.5,1.08,false,IMG_7826.jpg,2026-06-27 10:28 -05:00,standard,manual_user_input,manual_odds_20260627_20260629.csv,472ba29089c9f20b37f4daa3f17e3222f5240c2d29aa9740e7ecc992090b73fd,manual_user_input_verbatim_timezone_aware,total_goals,full_time,asian_total_score_grid_v1,,over,,,0.5,,,,,,,2026-06-27-con-uzb|Betano|standard|manual_user_input|manual_odds_20260627_20260629.csv|IMG_7826.jpg|standard|total|0.5,true,transcribed,high
2026-06-27-con-uzb,Congo Democratic Republic vs Uzbekistan,2026-06-27T18:30:00-05:00,Betano,Total Goals,total_goals,Over,over,1.5,1.4,false,IMG_7826.jpg,2026-06-27 10:28 -05:00,standard,manual_user_input,manual_odds_20260627_20260629.csv,472ba29089c9f20b37f4daa3f17e3222f5240c2d29aa9740e7ecc992090b73fd,manual_user_input_verbatim_timezone_aware,total_goals,full_time,asian_total_score_grid_v1,,over,,,1.5,,,,,,,2026-06-27-con-uzb|Betano|standard|manual_user_input|manual_odds_20260627_20260629.csv|IMG_7826.jpg|standard|total|1.5,true,transcribed,high
2026-06-27-con-uzb,Congo Democratic Republic vs Uzbekistan,2026-06-27T18:30:00-05:00,Betano,Total Goals,total_goals,Over,over,2.5,2.18,false,IMG_7826.jpg,2026-06-27 10:28 -05:00,standard,manual_user_input,manual_odds_20260627_20260629.csv,472ba29089c9f20b37f4daa3f17e3222f5240c2d29aa9740e7ecc992090b73fd,manual_user_input_verbatim_timezone_aware,total_goals,full_time,asian_total_score_grid_v1,,over,,,2.5,,,,,,,2026-06-27-con-uzb|Betano|standard|manual_user_input|manual_odds_20260627_20260629.csv|IMG_7826.jpg|standard|total|2.5,true,transcribed,high
2026-06-27-con-uzb,Congo Democratic Republic vs Uzbekistan,2026-06-27T18:30:00-05:00,Betano,Total Goals,total_goals,Over,over,3.5,3.9,false,IMG_7826.jpg,2026-06-27 10:28 -05:00,standard,manual_user_input,manual_odds_20260627_20260629.csv,472ba29089c9f20b37f4daa3f17e3222f5240c2d29aa9740e7ecc992090b73fd,manual_user_input_verbatim_timezone_aware,total_goals,full_time,asian_total_score_grid_v1,,over,,,3.5,,,,,,,2026-06-27-con-uzb|Betano|standard|manual_user_input|manual_odds_20260627_20260629.csv|IMG_7826.jpg|standard|total|3.5,true,transcribed,high
2026-06-27-con-uzb,Congo Democratic Republic vs Uzbekistan,2026-06-27T18:30:00-05:00,Betano,Total Goals,total_goals,Over,over,4.5,7.4,false,IMG_7826.jpg,2026-06-27 10:28 -05:00,standard,manual_user_input,manual_odds_20260627_20260629.csv,472ba29089c9f20b37f4daa3f17e3222f5240c2d29aa9740e7ecc992090b73fd,manual_user_input_verbatim_timezone_aware,total_goals,full_time,asian_total_score_grid_v1,,over,,,4.5,,,,,,,2026-06-27-con-uzb|Betano|standard|manual_user_input|manual_odds_20260627_20260629.csv|IMG_7826.jpg|standard|total|4.5,true,transcribed,high
2026-06-27-con-uzb,Congo Democratic Republic vs Uzbekistan,2026-06-27T18:30:00-05:00,Betano,Total Goals,total_goals,Over,over,5.5,13.0,false,IMG_7826.jpg,2026-06-27 10:28 -05:00,standard,manual_user_input,manual_odds_20260627_20260629.csv,472ba29089c9f20b37f4daa3f17e3222f5240c2d29aa9740e7ecc992090b73fd,manual_user_input_verbatim_timezone_aware,total_goals,full_time,asian_total_score_grid_v1,,over,,,5.5,,,,,,,2026-06-27-con-uzb|Betano|standard|manual_user_input|manual_odds_20260627_20260629.csv|IMG_7826.jpg|standard|total|5.5,true,transcribed,high
2026-06-27-con-uzb,Congo Democratic Republic vs Uzbekistan,2026-06-27T18:30:00-05:00,Betano,Total Goals,total_goals,Under,under,0.5,7.9,false,IMG_7826.jpg,2026-06-27 10:28 -05:00,standard,manual_user_input,manual_odds_20260627_20260629.csv,472ba29089c9f20b37f4daa3f17e3222f5240c2d29aa9740e7ecc992090b73fd,manual_user_input_verbatim_timezone_aware,total_goals,full_time,asian_total_score_grid_v1,,under,,,0.5,,,,,,,2026-06-27-con-uzb|Betano|standard|manual_user_input|manual_odds_20260627_20260629.csv|IMG_7826.jpg|standard|total|0.5,true,transcribed,high
2026-06-27-con-uzb,Congo Democratic Republic vs Uzbekistan,2026-06-27T18:30:00-05:00,Betano,Total Goals,total_goals,Under,under,1.5,3.0,false,IMG_7826.jpg,2026-06-27 10:28 -05:00,standard,manual_user_input,manual_odds_20260627_20260629.csv,472ba29089c9f20b37f4daa3f17e3222f5240c2d29aa9740e7ecc992090b73fd,manual_user_input_verbatim_timezone_aware,total_goals,full_time,asian_total_score_grid_v1,,under,,,1.5,,,,,,,2026-06-27-con-uzb|Betano|standard|manual_user_input|manual_odds_20260627_20260629.csv|IMG_7826.jpg|standard|total|1.5,true,transcribed,high
2026-06-27-con-uzb,Congo Democratic Republic vs Uzbekistan,2026-06-27T18:30:00-05:00,Betano,Total Goals,total_goals,Under,under,2.5,1.7,false,IMG_7826.jpg,2026-06-27 10:28 -05:00,standard,manual_user_input,manual_odds_20260627_20260629.csv,472ba29089c9f20b37f4daa3f17e3222f5240c2d29aa9740e7ecc992090b73fd,manual_user_input_verbatim_timezone_aware,total_goals,full_time,asian_total_score_grid_v1,,under,,,2.5,,,,,,,2026-06-27-con-uzb|Betano|standard|manual_user_input|manual_odds_20260627_20260629.csv|IMG_7826.jpg|standard|total|2.5,true,transcribed,high
2026-06-27-con-uzb,Congo Democratic Republic vs Uzbekistan,2026-06-27T18:30:00-05:00,Betano,Total Goals,total_goals,Under,under,3.5,1.26,false,IMG_7826.jpg,2026-06-27 10:28 -05:00,standard,manual_user_input,manual_odds_20260627_20260629.csv,472ba29089c9f20b37f4daa3f17e3222f5240c2d29aa9740e7ecc992090b73fd,manual_user_input_verbatim_timezone_aware,total_goals,full_time,asian_total_score_grid_v1,,under,,,3.5,,,,,,,2026-06-27-con-uzb|Betano|standard|manual_user_input|manual_odds_20260627_20260629.csv|IMG_7826.jpg|standard|total|3.5,true,transcribed,high
2026-06-27-con-uzb,Congo Democratic Republic vs Uzbekistan,2026-06-27T18:30:00-05:00,Betano,Total Goals,total_goals,Under,under,4.5,1.09,false,IMG_7826.jpg,2026-06-27 10:28 -05:00,standard,manual_user_input,manual_odds_20260627_20260629.csv,472ba29089c9f20b37f4daa3f17e3222f5240c2d29aa9740e7ecc992090b73fd,manual_user_input_verbatim_timezone_aware,total_goals,full_time,asian_total_score_grid_v1,,under,,,4.5,,,,,,,2026-06-27-con-uzb|Betano|standard|manual_user_input|manual_odds_20260627_20260629.csv|IMG_7826.jpg|standard|total|4.5,true,transcribed,high
2026-06-27-con-uzb,Congo Democratic Republic vs Uzbekistan,2026-06-27T18:30:00-05:00,Betano,Total Goals,total_goals,Under,under,5.5,1.03,false,IMG_7826.jpg,2026-06-27 10:28 -05:00,standard,manual_user_input,manual_odds_20260627_20260629.csv,472ba29089c9f20b37f4daa3f17e3222f5240c2d29aa9740e7ecc992090b73fd,manual_user_input_verbatim_timezone_aware,total_goals,full_time,asian_total_score_grid_v1,,under,,,5.5,,,,,,,2026-06-27-con-uzb|Betano|standard|manual_user_input|manual_odds_20260627_20260629.csv|IMG_7826.jpg|standard|total|5.5,true,transcribed,high
2026-06-27-cro-gha,Croatia vs Ghana,2026-06-27T16:00:00-05:00,Betano,Asian Handicap,asian_handicap,Ghana,away,0.0,3.3,false,IMG_7819.jpg,2026-06-27 10:28 -05:00,standard,manual_user_input,manual_odds_20260627_20260629.csv,472ba29089c9f20b37f4daa3f17e3222f5240c2d29aa9740e7ecc992090b73fd,manual_user_input_verbatim_timezone_aware,asian_handicap,full_time,asian_handicap_score_grid_v1,GHA,away,0.0,0.0,,,,,,,,2026-06-27-cro-gha|Betano|standard|manual_user_input|manual_odds_20260627_20260629.csv|IMG_7819.jpg|standard|asian|home_line=0.0,true,transcribed,high
2026-06-27-cro-gha,Croatia vs Ghana,2026-06-27T16:00:00-05:00,Betano,Asian Handicap,asian_handicap,Ghana,away,0.5,1.9,false,IMG_7819.jpg,2026-06-27 10:28 -05:00,standard,manual_user_input,manual_odds_20260627_20260629.csv,472ba29089c9f20b37f4daa3f17e3222f5240c2d29aa9740e7ecc992090b73fd,manual_user_input_verbatim_timezone_aware,asian_handicap,full_time,asian_handicap_score_grid_v1,GHA,away,-0.5,0.5,,,,,,,,2026-06-27-cro-gha|Betano|standard|manual_user_input|manual_odds_20260627_20260629.csv|IMG_7819.jpg|standard|asian|home_line=-0.5,true,transcribed,high
2026-06-27-cro-gha,Croatia vs Ghana,2026-06-27T16:00:00-05:00,Betano,Asian Handicap,asian_handicap,Ghana,away,1.0,1.42,false,IMG_7819.jpg,2026-06-27 10:28 -05:00,standard,manual_user_input,manual_odds_20260627_20260629.csv,472ba29089c9f20b37f4daa3f17e3222f5240c2d29aa9740e7ecc992090b73fd,manual_user_input_verbatim_timezone_aware,asian_handicap,full_time,asian_handicap_score_grid_v1,GHA,away,-1.0,1.0,,,,,,,,2026-06-27-cro-gha|Betano|standard|manual_user_input|manual_odds_20260627_20260629.csv|IMG_7819.jpg|standard|asian|home_line=-1.0,true,transcribed,high
2026-06-27-cro-gha,Croatia vs Ghana,2026-06-27T16:00:00-05:00,Betano,Asian Handicap,asian_handicap,Ghana,away,1.5,1.27,false,IMG_7819.jpg,2026-06-27 10:28 -05:00,standard,manual_user_input,manual_odds_20260627_20260629.csv,472ba29089c9f20b37f4daa3f17e3222f5240c2d29aa9740e7ecc992090b73fd,manual_user_input_verbatim_timezone_aware,asian_handicap,full_time,asian_handicap_score_grid_v1,GHA,away,-1.5,1.5,,,,,,,,2026-06-27-cro-gha|Betano|standard|manual_user_input|manual_odds_20260627_20260629.csv|IMG_7819.jpg|standard|asian|home_line=-1.5,true,transcribed,high
2026-06-27-cro-gha,Croatia vs Ghana,2026-06-27T16:00:00-05:00,Betano,Asian Handicap,asian_handicap,Croatia,croatia_-0_25,-0.25,1.42,false,IMG_7725.PNG,2026-06-21 22:58 -05:00,,screenshot,odds_june27.csv,6649c83f373e08b48b9061b328c5b73cf24b588ac9fa248e019b26858c7f388f,date_from_frozen_file_metadata:odds_june27.csv,asian_handicap,full_time,asian_handicap_score_grid_v1,CRO,home,-0.25,-0.25,,,,,,,,2026-06-27-cro-gha|Betano|standard|screenshot|odds_june27.csv|IMG_7725.PNG||asian|home_line=-0.25,true,transcribed,high
2026-06-27-cro-gha,Croatia vs Ghana,2026-06-27T16:00:00-05:00,Betano,Asian Handicap,asian_handicap,Croatia,croatia_-0_75,-0.75,1.80,false,IMG_7725.PNG,2026-06-21 22:58 -05:00,,screenshot,odds_june27.csv,6649c83f373e08b48b9061b328c5b73cf24b588ac9fa248e019b26858c7f388f,date_from_frozen_file_metadata:odds_june27.csv,asian_handicap,full_time,asian_handicap_score_grid_v1,CRO,home,-0.75,-0.75,,,,,,,,2026-06-27-cro-gha|Betano|standard|screenshot|odds_june27.csv|IMG_7725.PNG||asian|home_line=-0.75,true,transcribed,high
2026-06-27-cro-gha,Croatia vs Ghana,2026-06-27T16:00:00-05:00,Betano,Asian Handicap,asian_handicap,Croatia,croatia_-1_25,-1.25,2.47,false,IMG_7725.PNG,2026-06-21 22:58 -05:00,,screenshot,odds_june27.csv,6649c83f373e08b48b9061b328c5b73cf24b588ac9fa248e019b26858c7f388f,date_from_frozen_file_metadata:odds_june27.csv,asian_handicap,full_time,asian_handicap_score_grid_v1,CRO,home,-1.25,-1.25,,,,,,,,2026-06-27-cro-gha|Betano|standard|screenshot|odds_june27.csv|IMG_7725.PNG||asian|home_line=-1.25,true,transcribed,high
2026-06-27-cro-gha,Croatia vs Ghana,2026-06-27T16:00:00-05:00,Betano,Asian Handicap,asian_handicap,Ghana,ghana_+0_25,0.25,2.88,false,IMG_7725.PNG,2026-06-21 22:58 -05:00,,screenshot,odds_june27.csv,6649c83f373e08b48b9061b328c5b73cf24b588ac9fa248e019b26858c7f388f,date_from_frozen_file_metadata:odds_june27.csv,asian_handicap,full_time,asian_handicap_score_grid_v1,GHA,away,-0.25,0.25,,,,,,,,2026-06-27-cro-gha|Betano|standard|screenshot|odds_june27.csv|IMG_7725.PNG||asian|home_line=-0.25,true,transcribed,high
2026-06-27-cro-gha,Croatia vs Ghana,2026-06-27T16:00:00-05:00,Betano,Asian Handicap,asian_handicap,Ghana,ghana_+0_75,0.75,2.01,false,IMG_7725.PNG,2026-06-21 22:58 -05:00,,screenshot,odds_june27.csv,6649c83f373e08b48b9061b328c5b73cf24b588ac9fa248e019b26858c7f388f,date_from_frozen_file_metadata:odds_june27.csv,asian_handicap,full_time,asian_handicap_score_grid_v1,GHA,away,-0.75,0.75,,,,,,,,2026-06-27-cro-gha|Betano|standard|screenshot|odds_june27.csv|IMG_7725.PNG||asian|home_line=-0.75,true,transcribed,high
2026-06-27-cro-gha,Croatia vs Ghana,2026-06-27T16:00:00-05:00,Betano,Asian Handicap,asian_handicap,Ghana,ghana_+1_25,1.25,1.54,false,IMG_7725.PNG,2026-06-21 22:58 -05:00,,screenshot,odds_june27.csv,6649c83f373e08b48b9061b328c5b73cf24b588ac9fa248e019b26858c7f388f,date_from_frozen_file_metadata:odds_june27.csv,asian_handicap,full_time,asian_handicap_score_grid_v1,GHA,away,-1.25,1.25,,,,,,,,2026-06-27-cro-gha|Betano|standard|screenshot|odds_june27.csv|IMG_7725.PNG||asian|home_line=-1.25,true,transcribed,high
2026-06-27-cro-gha,Croatia vs Ghana,2026-06-27T16:00:00-05:00,Betano,Asian Handicap,asian_handicap,Croatia,home,-0.5,1.95,false,IMG_7819.jpg,2026-06-27 10:28 -05:00,standard,manual_user_input,manual_odds_20260627_20260629.csv,472ba29089c9f20b37f4daa3f17e3222f5240c2d29aa9740e7ecc992090b73fd,manual_user_input_verbatim_timezone_aware,asian_handicap,full_time,asian_handicap_score_grid_v1,CRO,home,-0.5,-0.5,,,,,,,,2026-06-27-cro-gha|Betano|standard|manual_user_input|manual_odds_20260627_20260629.csv|IMG_7819.jpg|standard|asian|home_line=-0.5,true,transcribed,high
2026-06-27-cro-gha,Croatia vs Ghana,2026-06-27T16:00:00-05:00,Betano,Asian Handicap,asian_handicap,Croatia,home,-1.0,2.95,false,IMG_7819.jpg,2026-06-27 10:28 -05:00,standard,manual_user_input,manual_odds_20260627_20260629.csv,472ba29089c9f20b37f4daa3f17e3222f5240c2d29aa9740e7ecc992090b73fd,manual_user_input_verbatim_timezone_aware,asian_handicap,full_time,asian_handicap_score_grid_v1,CRO,home,-1.0,-1.0,,,,,,,,2026-06-27-cro-gha|Betano|standard|manual_user_input|manual_odds_20260627_20260629.csv|IMG_7819.jpg|standard|asian|home_line=-1.0,true,transcribed,high
2026-06-27-cro-gha,Croatia vs Ghana,2026-06-27T16:00:00-05:00,Betano,Asian Handicap,asian_handicap,Croatia,home,-1.5,3.9,false,IMG_7819.jpg,2026-06-27 10:28 -05:00,standard,manual_user_input,manual_odds_20260627_20260629.csv,472ba29089c9f20b37f4daa3f17e3222f5240c2d29aa9740e7ecc992090b73fd,manual_user_input_verbatim_timezone_aware,asian_handicap,full_time,asian_handicap_score_grid_v1,CRO,home,-1.5,-1.5,,,,,,,,2026-06-27-cro-gha|Betano|standard|manual_user_input|manual_odds_20260627_20260629.csv|IMG_7819.jpg|standard|asian|home_line=-1.5,true,transcribed,high
2026-06-27-cro-gha,Croatia vs Ghana,2026-06-27T16:00:00-05:00,Betano,Asian Handicap,asian_handicap,Croatia,home,0.0,1.36,false,IMG_7819.jpg,2026-06-27 10:28 -05:00,standard,manual_user_input,manual_odds_20260627_20260629.csv,472ba29089c9f20b37f4daa3f17e3222f5240c2d29aa9740e7ecc992090b73fd,manual_user_input_verbatim_timezone_aware,asian_handicap,full_time,asian_handicap_score_grid_v1,CRO,home,0.0,0.0,,,,,,,,2026-06-27-cro-gha|Betano|standard|manual_user_input|manual_odds_20260627_20260629.csv|IMG_7819.jpg|standard|asian|home_line=0.0,true,transcribed,high
2026-06-27-cro-gha,Croatia vs Ghana,2026-06-27T16:00:00-05:00,Betano,Both Teams To Score,both_teams_to_score,No,no,,1.72,false,IMG_7818.jpg,2026-06-27 10:28 -05:00,standard,manual_user_input,manual_odds_20260627_20260629.csv,472ba29089c9f20b37f4daa3f17e3222f5240c2d29aa9740e7ecc992090b73fd,manual_user_input_verbatim_timezone_aware,btts,full_time,btts_full_time_v1,,no,,,,,,,,,,2026-06-27-cro-gha|Betano|standard|manual_user_input|manual_odds_20260627_20260629.csv|IMG_7818.jpg|standard|btts,true,transcribed,high
2026-06-27-cro-gha,Croatia vs Ghana,2026-06-27T16:00:00-05:00,Betano,Both Teams To Score,both_teams_to_score,Yes,yes,,2.05,false,IMG_7818.jpg,2026-06-27 10:28 -05:00,standard,manual_user_input,manual_odds_20260627_20260629.csv,472ba29089c9f20b37f4daa3f17e3222f5240c2d29aa9740e7ecc992090b73fd,manual_user_input_verbatim_timezone_aware,btts,full_time,btts_full_time_v1,,yes,,,,,,,,,,2026-06-27-cro-gha|Betano|standard|manual_user_input|manual_odds_20260627_20260629.csv|IMG_7818.jpg|standard|btts,true,transcribed,high
2026-06-27-cro-gha,Croatia vs Ghana,2026-06-27T16:00:00-05:00,Betano,Double Chance,double_chance,Ghana or Draw,draw_or_away,,1.88,false,IMG_7817.jpg,2026-06-27 10:28 -05:00,standard,manual_user_input,manual_odds_20260627_20260629.csv,472ba29089c9f20b37f4daa3f17e3222f5240c2d29aa9740e7ecc992090b73fd,manual_user_input_verbatim_timezone_aware,double_chance,full_time,double_chance_1x2_v1,,draw_or_away,,,,,,,,,,2026-06-27-cro-gha|Betano|standard|manual_user_input|manual_odds_20260627_20260629.csv|IMG_7817.jpg|standard|double_chance,true,transcribed,high
2026-06-27-cro-gha,Croatia vs Ghana,2026-06-27T16:00:00-05:00,Betano,Double Chance,double_chance,Croatia or Ghana,home_or_away,,1.36,false,IMG_7817.jpg,2026-06-27 10:28 -05:00,standard,manual_user_input,manual_odds_20260627_20260629.csv,472ba29089c9f20b37f4daa3f17e3222f5240c2d29aa9740e7ecc992090b73fd,manual_user_input_verbatim_timezone_aware,double_chance,full_time,double_chance_1x2_v1,,home_or_away,,,,,,,,,,2026-06-27-cro-gha|Betano|standard|manual_user_input|manual_odds_20260627_20260629.csv|IMG_7817.jpg|standard|double_chance,true,transcribed,high
2026-06-27-cro-gha,Croatia vs Ghana,2026-06-27T16:00:00-05:00,Betano,Double Chance,double_chance,Croatia or Draw,home_or_draw,,1.2,false,IMG_7817.jpg,2026-06-27 10:28 -05:00,standard,manual_user_input,manual_odds_20260627_20260629.csv,472ba29089c9f20b37f4daa3f17e3222f5240c2d29aa9740e7ecc992090b73fd,manual_user_input_verbatim_timezone_aware,double_chance,full_time,double_chance_1x2_v1,,home_or_draw,,,,,,,,,,2026-06-27-cro-gha|Betano|standard|manual_user_input|manual_odds_20260627_20260629.csv|IMG_7817.jpg|standard|double_chance,true,transcribed,high
2026-06-27-cro-gha,Croatia vs Ghana,2026-06-27T16:00:00-05:00,Betano,Double Chance,double_chance,Croatia or ...,visible_1,,1.14,false,IMG_7724.PNG,2026-06-21 22:57 -05:00,Selection label truncated in app,screenshot,odds_june27.csv,15bcda60ab7b723cc34d7845fd5a897b7ebc3915d8471b8b6a7ffaacd72c350f,date_from_frozen_file_metadata:odds_june27.csv,unsupported,full_time,,,,,,,,,,,,,,false,transcribed,high
2026-06-27-cro-gha,Croatia vs Ghana,2026-06-27T16:00:00-05:00,Betano,Double Chance,double_chance,Croatia or ...,visible_2,,1.27,false,IMG_7724.PNG,2026-06-21 22:57 -05:00,Selection label truncated in app,screenshot,odds_june27.csv,15bcda60ab7b723cc34d7845fd5a897b7ebc3915d8471b8b6a7ffaacd72c350f,date_from_frozen_file_metadata:odds_june27.csv,unsupported,full_time,,,,,,,,,,,,,,false,transcribed,high
2026-06-27-cro-gha,Croatia vs Ghana,2026-06-27T16:00:00-05:00,Betano,Double Chance,double_chance,Draw or G...,visible_3,,2.33,false,IMG_7724.PNG,2026-06-21 22:57 -05:00,Selection label truncated in app,screenshot,odds_june27.csv,15bcda60ab7b723cc34d7845fd5a897b7ebc3915d8471b8b6a7ffaacd72c350f,date_from_frozen_file_metadata:odds_june27.csv,unsupported,full_time,,,,,,,,,,,,,,false,transcribed,high
2026-06-27-cro-gha,Croatia vs Ghana,2026-06-27T16:00:00-05:00,Betano,-1.5 Handicap + Total Goals 2.5,handicap_total_goals_2_5,1 + Over,1_over,-1.5 / 2.5,4.40,false,IMG_7725.PNG,2026-06-21 22:58 -05:00,,screenshot,odds_june27.csv,6649c83f373e08b48b9061b328c5b73cf24b588ac9fa248e019b26858c7f388f,date_from_frozen_file_metadata:odds_june27.csv,handicap_total_combo,full_time,asian_handicap_and_total_v1,CRO,home_over,-1.5,-1.5,2.5,asian_handicap,home,-1.5,total_goals,over,2.5,2026-06-27-cro-gha|Betano|combo|-1.5|2.5,false,transcribed,high
2026-06-27-cro-gha,Croatia vs Ghana,2026-06-27T16:00:00-05:00,Betano,-1.5 Handicap + Total Goals 2.5,handicap_total_goals_2_5,1 + Under,1_under,-1.5 / 2.5,7.40,false,IMG_7725.PNG,2026-06-21 22:58 -05:00,,screenshot,odds_june27.csv,6649c83f373e08b48b9061b328c5b73cf24b588ac9fa248e019b26858c7f388f,date_from_frozen_file_metadata:odds_june27.csv,handicap_total_combo,full_time,asian_handicap_and_total_v1,CRO,home_under,-1.5,-1.5,2.5,asian_handicap,home,-1.5,total_goals,under,2.5,2026-06-27-cro-gha|Betano|combo|-1.5|2.5,false,transcribed,high
2026-06-27-cro-gha,Croatia vs Ghana,2026-06-27T16:00:00-05:00,Betano,-1.5 Handicap + Total Goals 2.5,handicap_total_goals_2_5,2 + Over,2_over,-1.5 / 2.5,3.70,false,IMG_7725.PNG,2026-06-21 22:58 -05:00,,screenshot,odds_june27.csv,6649c83f373e08b48b9061b328c5b73cf24b588ac9fa248e019b26858c7f388f,date_from_frozen_file_metadata:odds_june27.csv,handicap_total_combo,full_time,asian_handicap_and_total_v1,GHA,away_over,-1.5,1.5,2.5,asian_handicap,away,1.5,total_goals,over,2.5,2026-06-27-cro-gha|Betano|combo|-1.5|2.5,false,transcribed,high
