fixture_id,fixture_display,kickoff_local,app,market_original,market_id,selection_original,selection_id,line,odds,promo,source_image,capture_time,notes
2026-07-01-england-congo,England vs Congo Democratic Republic,2026-07-01T11:00:00-05:00,Betsson,Asian Handicap,asian_handicap,Congo Democratic Republic,away,1.75,1.68,False,IMG_8074.jpg,2026-06-30 12:08 -05:00,standard
2026-07-01-england-congo,England vs Congo Democratic Republic,2026-07-01T11:00:00-05:00,Betsson,Asian Handicap,asian_handicap,England,home,-1.5,1.9,False,IMG_8074.jpg,2026-06-30 12:08 -05:00,standard
2026-07-01-england-congo,England vs Congo Democratic Republic,2026-07-01T11:00:00-05:00,Betsson,Asian Handicap,asian_handicap,Congo Democratic Republic,away,1.5,1.9,False,IMG_8074.jpg,2026-06-30 12:08 -05:00,standard
2026-07-01-england-congo,England vs Congo Democratic Republic,2026-07-01T11:00:00-05:00,Betsson,Asian Handicap,asian_handicap,England,home,-1.25,1.67,False,IMG_8074.jpg,2026-06-30 12:08 -05:00,standard
2026-07-01-england-congo,England vs Congo Democratic Republic,2026-07-01T11:00:00-05:00,Betsson,Asian Handicap,asian_handicap,Congo Democratic Republic,away,1.25,2.2,False,IMG_8074.jpg,2026-06-30 12:08 -05:00,standard
2026-07-01-england-congo,England vs Congo Democratic Republic,2026-07-01T11:00:00-05:00,Betsson,Asian Handicap,asian_handicap,England,home,-1.0,1.44,False,IMG_8074.jpg,2026-06-30 12:08 -05:00,standard
2026-07-01-england-congo,England vs Congo Democratic Republic,2026-07-01T11:00:00-05:00,Betsson,Asian Handicap,asian_handicap,Congo Democratic Republic,away,1.0,2.81,False,IMG_8074.jpg,2026-06-30 12:08 -05:00,standard
2026-06-30-civ-nor,Ivory Coast vs Norway,2026-06-30T12:00:00-05:00,Betsson,Double Chance,double_chance,Ivory Coast or Draw,home_or_draw,,1.6,False,IMG_8110.jpg,2026-06-30 12:21 -05:00,Live - 1st Half
2026-06-30-civ-nor,Ivory Coast vs Norway,2026-06-30T12:00:00-05:00,Betsson,Double Chance,double_chance,Ivory Coast or Norway,home_or_away,,1.36,False,IMG_8110.jpg,2026-06-30 12:21 -05:00,Live - 1st Half
2026-06-30-civ-nor,Ivory Coast vs Norway,2026-06-30T12:00:00-05:00,Betsson,Double Chance,double_chance,Draw or Norway,draw_or_away,,1.3,False,IMG_8110.jpg,2026-06-30 12:21 -05:00,Live - 1st Half
2026-06-30-fra-swe,France vs Sweden,2026-06-30T16:00:00-05:00,Betsson,Double Chance,double_chance,France or Draw,home_or_draw,,1.05,False,IMG_8110.jpg,2026-06-30 12:21 -05:00,standard
2026-06-30-fra-swe,France vs Sweden,2026-06-30T16:00:00-05:00,Betsson,Double Chance,double_chance,France or Sweden,home_or_away,,1.13,False,IMG_8110.jpg,2026-06-30 12:21 -05:00,standard
2026-06-30-fra-swe,France vs Sweden,2026-06-30T16:00:00-05:00,Betsson,Double Chance,double_chance,Draw or Sweden,draw_or_away,,3.55,False,IMG_8110.jpg,2026-06-30 12:21 -05:00,standard
2026-06-30-mex-ecu,Mexico vs Ecuador,2026-06-30T20:00:00-05:00,Betsson,Double Chance,double_chance,Mexico or Draw,home_or_draw,,1.26,False,IMG_8110.jpg,2026-06-30 12:21 -05:00,standard
2026-06-30-mex-ecu,Mexico vs Ecuador,2026-06-30T20:00:00-05:00,Betsson,Double Chance,double_chance,Mexico or Ecuador,home_or_away,,1.41,False,IMG_8110.jpg,2026-06-30 12:21 -05:00,standard
2026-06-30-mex-ecu,Mexico vs Ecuador,2026-06-30T20:00:00-05:00,Betsson,Double Chance,double_chance,Draw or Ecuador,draw_or_away,,1.68,False,IMG_8110.jpg,2026-06-30 12:21 -05:00,standard
2026-07-01-eng-cod,England vs Congo Democratic Republic,2026-07-01T11:00:00-05:00,Betsson,Double Chance,double_chance,England or Draw,home_or_draw,,1.02,False,IMG_8111.jpg,2026-06-30 12:21 -05:00,standard
2026-07-01-eng-cod,England vs Congo Democratic Republic,2026-07-01T11:00:00-05:00,Betsson,Double Chance,double_chance,England or Congo Democratic Republic,home_or_away,,1.17,False,IMG_8111.jpg,2026-06-30 12:21 -05:00,standard
2026-07-01-eng-cod,England vs Congo Democratic Republic,2026-07-01T11:00:00-05:00,Betsson,Double Chance,double_chance,Draw or Congo Democratic Republic,draw_or_away,,3.6,False,IMG_8111.jpg,2026-06-30 12:21 -05:00,standard
2026-07-01-bel-sen,Belgium vs Senegal,2026-07-01T15:00:00-05:00,Betsson,Double Chance,double_chance,Belgium or Draw,home_or_draw,,1.32,False,IMG_8111.jpg,2026-06-30 12:21 -05:00,standard
2026-07-01-bel-sen,Belgium vs Senegal,2026-07-01T15:00:00-05:00,Betsson,Double Chance,double_chance,Belgium or Senegal,home_or_away,,1.34,False,IMG_8111.jpg,2026-06-30 12:21 -05:00,standard
2026-07-01-bel-sen,Belgium vs Senegal,2026-07-01T15:00:00-05:00,Betsson,Double Chance,double_chance,Draw or Senegal,draw_or_away,,1.69,False,IMG_8111.jpg,2026-06-30 12:21 -05:00,standard
2026-07-01-usa-bih,USA vs Bosnia and Herzegovina,2026-07-01T19:00:00-05:00,Betsson,Double Chance,double_chance,USA or Draw,home_or_draw,,1.06,False,IMG_8111.jpg,2026-06-30 12:21 -05:00,standard
2026-07-01-usa-bih,USA vs Bosnia and Herzegovina,2026-07-01T19:00:00-05:00,Betsson,Double Chance,double_chance,USA or Bosnia and Herzegovina,home_or_away,,1.19,False,IMG_8111.jpg,2026-06-30 12:21 -05:00,standard
2026-07-01-usa-bih,USA vs Bosnia and Herzegovina,2026-07-01T19:00:00-05:00,Betsson,Double Chance,double_chance,Draw or Bosnia and Herzegovina,draw_or_away,,3.05,False,IMG_8111.jpg,2026-06-30 12:21 -05:00,standard
